RouteName,RouteNumber,Ecoregion_L1Code,Ecoregion_L1Name
JAMESVILLE,63109,8,EASTERN TEMPERATE FORESTS
WACO,63118,8,EASTERN TEMPERATE FORESTS
SAWMILL,63119,8,EASTERN TEMPERATE FORESTS
OTEEN,63121,8,EASTERN TEMPERATE FORESTS
EDEN,63126,8,EASTERN TEMPERATE FORESTS
NEWPORT,63202,8,EASTERN TEMPERATE FORESTS
CYPRESS CR,63203,8,EASTERN TEMPERATE FORESTS
MAPLE HILL,63204,8,EASTERN TEMPERATE FORESTS
MONTAGUE,63205,8,EASTERN TEMPERATE FORESTS
ROSEBORO,63206,8,EASTERN TEMPERATE FORESTS
HAMLET,63207,8,EASTERN TEMPERATE FORESTS
MATTAMUSKEET,63208,8,EASTERN TEMPERATE FORESTS
PINETOPS,63210,8,EASTERN TEMPERATE FORESTS
COKESBURY,63212,8,EASTERN TEMPERATE FORESTS
GENOA,63213,8,EASTERN TEMPERATE FORESTS
BISCOE,63215,8,EASTERN TEMPERATE FORESTS
WILGROVE,63216,8,EASTERN TEMPERATE FORESTS
SHEFFIELD,63217,8,EASTERN TEMPERATE FORESTS
MARSHALL,63220,8,EASTERN TEMPERATE FORESTS
HENDERSONVIL,63221,8,EASTERN TEMPERATE FORESTS
MURPHY,63222,8,EASTERN TEMPERATE FORESTS
LLOYD XROADS,63223,8,EASTERN TEMPERATE FORESTS
DORTCHES,63224,8,EASTERN TEMPERATE FORESTS
DURHAM,63225,8,EASTERN TEMPERATE FORESTS
MONTICELLO,63226,8,EASTERN TEMPERATE FORESTS
TODD,63228,8,EASTERN TEMPERATE FORESTS
HERTFORD,63230,8,EASTERN TEMPERATE FORESTS
JACKSON,63231,8,EASTERN TEMPERATE FORESTS
BULLOCK,63232,8,EASTERN TEMPERATE FORESTS
ASHLAND,63233,8,EASTERN TEMPERATE FORESTS
MOUNT AIRY,63234,8,EASTERN TEMPERATE FORESTS
JONES CORNER,63311,8,EASTERN TEMPERATE FORESTS
RAEFORD,63900,8,EASTERN TEMPERATE FORESTS
SHEEP RIDGE,63902,8,EASTERN TEMPERATE FORESTS
BROAD CREEK,63903,8,EASTERN TEMPERATE FORESTS
WATERVILLE,63906,8,EASTERN TEMPERATE FORESTS
TABLE ROCK,63909,8,EASTERN TEMPERATE FORESTS
HIGHLANDS,63910,8,EASTERN TEMPERATE FORESTS
KYLE,63911,8,EASTERN TEMPERATE FORESTS
LAKE GEORGE,64005,9,GREAT PLAINS
COOPERSTOWN,64009,9,GREAT PLAINS
BUCHANAN,64012,9,GREAT PLAINS
NASH,64014,9,GREAT PLAINS
WEBSTER,64016,9,GREAT PLAINS
NILES,64018,9,GREAT PLAINS
REGAN,64019,9,GREAT PLAINS
DICKINSON,64021,9,GREAT PLAINS
DUNN CENTER,64022,9,GREAT PLAINS
CARPIO,64023,9,GREAT PLAINS
LORAINE,64024,9,GREAT PLAINS
DENBIGH,64028,9,GREAT PLAINS
BOWMAN,64030,9,GREAT PLAINS
GORHAM,64032,9,GREAT PLAINS
ROOSEVELT PK,64033,9,GREAT PLAINS
CEDAR CREEK,64034,9,GREAT PLAINS
BENTLEY,64036,9,GREAT PLAINS
GLEN ULLIN,64037,9,GREAT PLAINS
WILD ROSE,64038,9,GREAT PLAINS
POWERS LAKE,64039,9,GREAT PLAINS
SHEYENNE LK,64042,9,GREAT PLAINS
BRADDOCK,64043,9,GREAT PLAINS
TURTLE MTNS,64044,9,GREAT PLAINS
CARSON,64129,9,GREAT PLAINS
LOCKPORT,66001,8,EASTERN TEMPERATE FORESTS
NAPOLEON,66002,8,EASTERN TEMPERATE FORESTS
KUNKLE,66003,8,EASTERN TEMPERATE FORESTS
BLOOMVILLE,66005,8,EASTERN TEMPERATE FORESTS
KINGSWAY,66006,8,EASTERN TEMPERATE FORESTS
N BALTIMORE,66008,8,EASTERN TEMPERATE FORESTS
PITTSFIELD,66011,8,EASTERN TEMPERATE FORESTS
WAYLAND,66015,8,EASTERN TEMPERATE FORESTS
LENOX,66021,8,EASTERN TEMPERATE FORESTS
BOTKINS,66024,8,EASTERN TEMPERATE FORESTS
KALIDA,66025,8,EASTERN TEMPERATE FORESTS
COSMOS,66027,8,EASTERN TEMPERATE FORESTS
KINGS CREEK,66031,8,EASTERN TEMPERATE FORESTS
MARION,66034,8,EASTERN TEMPERATE FORESTS
NEW DOVER,66035,8,EASTERN TEMPERATE FORESTS
LUCERNE,66039,8,EASTERN TEMPERATE FORESTS
LATTASBURG,66040,8,EASTERN TEMPERATE FORESTS
FULTON,66042,8,EASTERN TEMPERATE FORESTS
MEADOWBROOK,66043,8,EASTERN TEMPERATE FORESTS
BAXTER RIDGE,66046,8,EASTERN TEMPERATE FORESTS
MAYSVILLE,66047,8,EASTERN TEMPERATE FORESTS
DRESDEN,66049,8,EASTERN TEMPERATE FORESTS
SMITHFIELD,66056,8,EASTERN TEMPERATE FORESTS
WEST ELKTON,66058,8,EASTERN TEMPERATE FORESTS
DARRTOWN,66060,8,EASTERN TEMPERATE FORESTS
CUBA,66064,8,EASTERN TEMPERATE FORESTS
XENIA,66067,8,EASTERN TEMPERATE FORESTS
RAY,66072,8,EASTERN TEMPERATE FORESTS
NEW MARSHFLD,66073,8,EASTERN TEMPERATE FORESTS
OMEGA,66074,8,EASTERN TEMPERATE FORESTS
HEBRON,66075,8,EASTERN TEMPERATE FORESTS
DELL,66080,8,EASTERN TEMPERATE FORESTS
CUMBERLAND,66083,8,EASTERN TEMPERATE FORESTS
ASH RIDGE,66085,8,EASTERN TEMPERATE FORESTS
ROME,66086,8,EASTERN TEMPERATE FORESTS
SCIOTO FURN,66087,8,EASTERN TEMPERATE FORESTS
LIMESTONE,66107,8,EASTERN TEMPERATE FORESTS
NORWALK,66112,8,EASTERN TEMPERATE FORESTS
VICKERY,66113,8,EASTERN TEMPERATE FORESTS
VALLEY CITY,66118,8,EASTERN TEMPERATE FORESTS
ASHLEY,66141,8,EASTERN TEMPERATE FORESTS
STONECREEK,66148,8,EASTERN TEMPERATE FORESTS
BIRMINGHAM,66150,8,EASTERN TEMPERATE FORESTS
PETERSBURG,66157,8,EASTERN TEMPERATE FORESTS
W CARROLLTON,66159,8,EASTERN TEMPERATE FORESTS
PORT WILLIAM,66165,8,EASTERN TEMPERATE FORESTS
LONDON,66166,8,EASTERN TEMPERATE FORESTS
ENON,66168,8,EASTERN TEMPERATE FORESTS
SOUTH OLIVE,66181,8,EASTERN TEMPERATE FORESTS
WILGUS,66188,8,EASTERN TEMPERATE FORESTS
KEENE,66251,8,EASTERN TEMPERATE FORESTS
WAYNE N.F.,66901,8,EASTERN TEMPERATE FORESTS
TAR HOLLOW,66904,8,EASTERN TEMPERATE FORESTS
MOHICAN S.F.,66908,8,EASTERN TEMPERATE FORESTS
BIG CEDAR,67001,8,EASTERN TEMPERATE FORESTS
BLANCO,67002,8,EASTERN TEMPERATE FORESTS
PHILLIPS,67004,8,EASTERN TEMPERATE FORESTS
MILL CREEK,67005,9,GREAT PLAINS
ARDMORE,67007,9,GREAT PLAINS
REED,67010,9,GREAT PLAINS
BARON,67011,8,EASTERN TEMPERATE FORESTS
HOLDENVILLE,67014,9,GREAT PLAINS
BEGGS,67015,9,GREAT PLAINS
CHOCTAW,67016,9,GREAT PLAINS
NOBLE,67017,9,GREAT PLAINS
VERDEN,67018,9,GREAT PLAINS
EAGLE CITY,67019,9,GREAT PLAINS
GRIMES,67020,9,GREAT PLAINS
PEORIA,67022,8,EASTERN TEMPERATE FORESTS
WELCH,67023,9,GREAT PLAINS
COLLINSVILLE,67024,9,GREAT PLAINS
BARTLESVILLE,67026,9,GREAT PLAINS
DOUGLAS,67027,9,GREAT PLAINS
WAKITA,67028,9,GREAT PLAINS
TEGARDEN,67030,9,GREAT PLAINS
LOOKOUT,67031,9,GREAT PLAINS
ROSSTON,67032,9,GREAT PLAINS
HARDESTY,67033,9,GREAT PLAINS
FELT,67034,9,GREAT PLAINS
BEAVER,67035,9,GREAT PLAINS
GOODWATER,67050,8,EASTERN TEMPERATE FORESTS
BETHEL,67051,8,EASTERN TEMPERATE FORESTS
MATOY,67053,8,EASTERN TEMPERATE FORESTS
TATUMS,67054,9,GREAT PLAINS
COOPERTON,67055,9,GREAT PLAINS
HOLLIS,67056,9,GREAT PLAINS
POCOLA,67057,8,EASTERN TEMPERATE FORESTS
WAINWRIGHT,67058,9,GREAT PLAINS
HEYBURN,67059,9,GREAT PLAINS
CASHION,67060,9,GREAT PLAINS
SICKLES,67061,9,GREAT PLAINS
ARAPAHO,67062,9,GREAT PLAINS
COLCORD,67063,8,EASTERN TEMPERATE FORESTS
KEETONVILLE,67064,9,GREAT PLAINS
FORAKER,67065,9,GREAT PLAINS
HUNTER,67066,9,GREAT PLAINS
JET,67067,9,GREAT PLAINS
WOODWARD,67068,9,GREAT PLAINS
CLEAR LAKE,67069,9,GREAT PLAINS
HOOKER,67070,9,GREAT PLAINS
KEYES,67071,9,GREAT PLAINS
PUSHMATAHA,67103,8,EASTERN TEMPERATE FORESTS
DUNCAN,67106,9,GREAT PLAINS
SKIATOOK,67125,9,GREAT PLAINS
PHROSO,67129,9,GREAT PLAINS
OUACHITA NF,67900,8,EASTERN TEMPERATE FORESTS
MT. HERMAN,67905,8,EASTERN TEMPERATE FORESTS
TIMBER,69001,7,MARINE WEST COAST FOREST
TUALATIN,69002,7,MARINE WEST COAST FOREST
SHELLROCK,69003,6,NORTHWESTERN FORESTED MOUNTAINS
LONE ROCK,69004,10,NORTH AMERICAN DESERTS
ALBEE,69006,6,NORTHWESTERN FORESTED MOUNTAINS
FLORA,69007,6,NORTHWESTERN FORESTED MOUNTAINS
IMNAHA,69008,6,NORTHWESTERN FORESTED MOUNTAINS
SALADO,69009,7,MARINE WEST COAST FOREST
DESCHUTES,69011,6,NORTHWESTERN FORESTED MOUNTAINS
LOGDELL,69013,6,NORTHWESTERN FORESTED MOUNTAINS
WICKIUP,69014,6,NORTHWESTERN FORESTED MOUNTAINS
BRIDGEPORT,69015,6,NORTHWESTERN FORESTED MOUNTAINS
UMPQUA,69018,6,NORTHWESTERN FORESTED MOUNTAINS
WINBERRY,69019,6,NORTHWESTERN FORESTED MOUNTAINS
FANDANGO CAN,69021,10,NORTH AMERICAN DESERTS
WAGONTIRE,69022,10,NORTH AMERICAN DESERTS
CROWLEY,69024,10,NORTH AMERICAN DESERTS
WEDDERBURN,69025,7,MARINE WEST COAST FOREST
DAYS CREEK,69026,6,NORTHWESTERN FORESTED MOUNTAINS
PAISLEY,69029,6,NORTHWESTERN FORESTED MOUNTAINS
ALVORD LAKE,69031,10,NORTH AMERICAN DESERTS
ADAIR,69033,7,MARINE WEST COAST FOREST
SCIO,69034,7,MARINE WEST COAST FOREST
JOSEPH,69035,6,NORTHWESTERN FORESTED MOUNTAINS
SPARTA,69038,6,NORTHWESTERN FORESTED MOUNTAINS
DAYTON,69040,7,MARINE WEST COAST FOREST
GARFIELD,69041,6,NORTHWESTERN FORESTED MOUNTAINS
MT HOOD,69043,6,NORTHWESTERN FORESTED MOUNTAINS
MONTAGUE,69044,10,NORTH AMERICAN DESERTS
EIGHTMILE,69045,10,NORTH AMERICAN DESERTS
PENDLETON,69046,10,NORTH AMERICAN DESERTS
MOUNT VERNON,69048,6,NORTHWESTERN FORESTED MOUNTAINS
GRANITE,69049,6,NORTHWESTERN FORESTED MOUNTAINS
ELKTON,69050,7,MARINE WEST COAST FOREST
CLEARWATER,69051,6,NORTHWESTERN FORESTED MOUNTAINS
ELK LAKE,69052,6,NORTHWESTERN FORESTED MOUNTAINS
CLOVER CREEK,69053,6,NORTHWESTERN FORESTED MOUNTAINS
SILVER CREEK,69054,6,NORTHWESTERN FORESTED MOUNTAINS
ADRIAN,69056,10,NORTH AMERICAN DESERTS
HAZEL CAMP,69057,6,NORTHWESTERN FORESTED MOUNTAINS
SECRET VAL,69058,6,NORTHWESTERN FORESTED MOUNTAINS
BLIZZARD GAP,69061,10,NORTH AMERICAN DESERTS
FISH LAKE,69062,10,NORTH AMERICAN DESERTS
BATTLE MTN,69063,10,NORTH AMERICAN DESERTS
UMATILLA,69105,10,NORTH AMERICAN DESERTS
HASH ROCK,69112,6,NORTHWESTERN FORESTED MOUNTAINS
GLASGOW,69117,7,MARINE WEST COAST FOREST
SAMS VALLEY,69127,6,NORTHWESTERN FORESTED MOUNTAINS
SUMMIT PR,69136,6,NORTHWESTERN FORESTED MOUNTAINS
LAPHAM RES.,69139,6,NORTHWESTERN FORESTED MOUNTAINS
NICOLAI MTN.,69142,7,MARINE WEST COAST FOREST
WIZARD FALLS,69147,6,NORTHWESTERN FORESTED MOUNTAINS
MALHEUR NWR,69155,10,NORTH AMERICAN DESERTS
ROME,69164,10,NORTH AMERICAN DESERTS
TRASK SUMMIT,69201,7,MARINE WEST COAST FOREST
BADGER CREEK,69203,6,NORTHWESTERN FORESTED MOUNTAINS
CECIL,69205,10,NORTH AMERICAN DESERTS
HOWARD MDWS.,69206,6,NORTHWESTERN FORESTED MOUNTAINS
TROY,69207,6,NORTHWESTERN FORESTED MOUNTAINS
HELLS CANYON,69208,6,NORTHWESTERN FORESTED MOUNTAINS
BLUE RIVER,69210,6,NORTHWESTERN FORESTED MOUNTAINS
MADRAS,69211,6,NORTHWESTERN FORESTED MOUNTAINS
BARNHOUSE,69213,6,NORTHWESTERN FORESTED MOUNTAINS
UNITY,69214,6,NORTHWESTERN FORESTED MOUNTAINS
NEWBRIDGE,69215,6,NORTHWESTERN FORESTED MOUNTAINS
COQUILLE,69217,7,MARINE WEST COAST FOREST
GREEN,69218,6,NORTHWESTERN FORESTED MOUNTAINS
WARNER MTN.,69219,6,NORTHWESTERN FORESTED MOUNTAINS
BALD MTN.,69220,6,NORTHWESTERN FORESTED MOUNTAINS
GREEN MTN.,69221,10,NORTH AMERICAN DESERTS
HARNEY LAKE,69222,10,NORTH AMERICAN DESERTS
MYRTLE GROVE,69225,7,MARINE WEST COAST FOREST
RUCH,69226,6,NORTHWESTERN FORESTED MOUNTAINS
WHISKEY SPG.,69227,6,NORTHWESTERN FORESTED MOUNTAINS
MERRILL,69228,6,NORTHWESTERN FORESTED MOUNTAINS
PICTURE FLAT,69229,6,NORTHWESTERN FORESTED MOUNTAINS
CATLOW RIM,69231,10,NORTH AMERICAN DESERTS
BOWDEN HILLS,69232,10,NORTH AMERICAN DESERTS
MCMINNVILLE,69233,7,MARINE WEST COAST FOREST
EAGLE CREEK,69235,6,NORTHWESTERN FORESTED MOUNTAINS
SALEM,69237,7,MARINE WEST COAST FOREST
MONUMENT,69240,6,NORTHWESTERN FORESTED MOUNTAINS
MALHEUR RES.,69242,6,NORTHWESTERN FORESTED MOUNTAINS
LORANE,69243,7,MARINE WEST COAST FOREST
FISH LAKE,69244,6,NORTHWESTERN FORESTED MOUNTAINS
CROOKED RIV.,69246,6,NORTHWESTERN FORESTED MOUNTAINS
SILVIES,69248,6,NORTHWESTERN FORESTED MOUNTAINS
PROSPECT,69251,6,NORTHWESTERN FORESTED MOUNTAINS
CHINCHALO,69252,6,NORTHWESTERN FORESTED MOUNTAINS
LAKEVIEW,69253,6,NORTHWESTERN FORESTED MOUNTAINS
TROUT CREEK,69255,10,NORTH AMERICAN DESERTS
MOLALLA,69901,6,NORTHWESTERN FORESTED MOUNTAINS
SANTIAM,69903,6,NORTHWESTERN FORESTED MOUNTAINS
SCAPPOOSE,69904,7,MARINE WEST COAST FOREST
ESPYVILLE,72002,8,EASTERN TEMPERATE FORESTS
CLOVER,72003,8,EASTERN TEMPERATE FORESTS
HARMONSBURG,72004,8,EASTERN TEMPERATE FORESTS
WHIG HILL,72006,5,NORTHERN FORESTS
SIGEL,72009,5,NORTHERN FORESTS
LYNCH,72010,5,NORTHERN FORESTS
N WASHINGTON,72011,8,EASTERN TEMPERATE FORESTS
N PINE GROVE,72012,5,NORTHERN FORESTS
POTTERSDALE,72013,8,EASTERN TEMPERATE FORESTS
ODIN,72014,5,NORTHERN FORESTS
BETULA,72015,5,NORTHERN FORESTS
RUSSELL CITY,72016,5,NORTHERN FORESTS
ELDRED,72018,5,NORTHERN FORESTS
RASSELAS,72019,5,NORTHERN FORESTS
ROULETTE,72020,5,NORTHERN FORESTS
RAMSEY,72021,8,EASTERN TEMPERATE FORESTS
ARNOT,72022,5,NORTHERN FORESTS
LITTLE MARSH,72024,8,EASTERN TEMPERATE FORESTS
ROSECRANS,72025,8,EASTERN TEMPERATE FORESTS
MAWR GLEN,72029,5,NORTHERN FORESTS
AUSTINVILLE,72030,8,EASTERN TEMPERATE FORESTS
RUSH,72031,8,EASTERN TEMPERATE FORESTS
BOW BRIDGE,72033,8,EASTERN TEMPERATE FORESTS
MARSH HILL,72034,5,NORTHERN FORESTS
WALLER,72035,8,EASTERN TEMPERATE FORESTS
MILLVILLE,72036,8,EASTERN TEMPERATE FORESTS
POCONO SUMIT,72037,5,NORTHERN FORESTS
HOP BOTTOM,72038,8,EASTERN TEMPERATE FORESTS
HONESDALE,72039,8,EASTERN TEMPERATE FORESTS
GREENTOWN,72041,5,NORTHERN FORESTS
CANADENSIS,72042,5,NORTHERN FORESTS
SUSQUEHANNA,72043,8,EASTERN TEMPERATE FORESTS
POYNTELLE,72044,8,EASTERN TEMPERATE FORESTS
BEAVER,72046,8,EASTERN TEMPERATE FORESTS
KITTANNING,72050,8,EASTERN TEMPERATE FORESTS
WAKENA,72052,8,EASTERN TEMPERATE FORESTS
KAYLOR,72053,8,EASTERN TEMPERATE FORESTS
MARGARET,72056,8,EASTERN TEMPERATE FORESTS
VIRGINIA,72057,8,EASTERN TEMPERATE FORESTS
PATTON,72058,8,EASTERN TEMPERATE FORESTS
MARTINSBURG,72059,8,EASTERN TEMPERATE FORESTS
MUNSON,72060,8,EASTERN TEMPERATE FORESTS
BALD EAGLE,72063,8,EASTERN TEMPERATE FORESTS
WATERSTREET,72064,8,EASTERN TEMPERATE FORESTS
PERU MILLS,72068,8,EASTERN TEMPERATE FORESTS
NAGINEY,72069,8,EASTERN TEMPERATE FORESTS
CLEAR SPRING,72070,8,EASTERN TEMPERATE FORESTS
MIFFLINTOWN,72072,8,EASTERN TEMPERATE FORESTS
MIDDLETOWN,72076,8,EASTERN TEMPERATE FORESTS
CARSONVILLE,72079,8,EASTERN TEMPERATE FORESTS
COLLEGEVILLE,72084,8,EASTERN TEMPERATE FORESTS
CLEARFIELD,72086,8,EASTERN TEMPERATE FORESTS
JEFFERSON,72088,8,EASTERN TEMPERATE FORESTS
GARRETT,72090,8,EASTERN TEMPERATE FORESTS
HARRISVILLE,72101,8,EASTERN TEMPERATE FORESTS
SUGAR GROVE,72107,8,EASTERN TEMPERATE FORESTS
LTL PINE CR,72126,5,NORTHERN FORESTS
DUBOISTOWN,72127,8,EASTERN TEMPERATE FORESTS
ELLENTON,72132,5,NORTHERN FORESTS
MARS,72145,8,EASTERN TEMPERATE FORESTS
JEANNETTE,72151,8,EASTERN TEMPERATE FORESTS
LAUREL HILL,72155,8,EASTERN TEMPERATE FORESTS
LANDISBURG,72165,8,EASTERN TEMPERATE FORESTS
ELIZABETHVIL,72173,8,EASTERN TEMPERATE FORESTS
MOUNT JOY,72174,8,EASTERN TEMPERATE FORESTS
BRICK TAVERN,72181,8,EASTERN TEMPERATE FORESTS
SCHWENKSVILL,72182,8,EASTERN TEMPERATE FORESTS
MILL RUN,72189,8,EASTERN TEMPERATE FORESTS
STONEYBREAK,72192,8,EASTERN TEMPERATE FORESTS
BENDERSVILLE,72193,8,EASTERN TEMPERATE FORESTS
SOUTH MTN,72194,8,EASTERN TEMPERATE FORESTS
SHREWSBURY,72195,8,EASTERN TEMPERATE FORESTS
JACOBUS,72196,8,EASTERN TEMPERATE FORESTS
LEOLA,72275,8,EASTERN TEMPERATE FORESTS
WYALUSING,72901,8,EASTERN TEMPERATE FORESTS
BERWICK,72902,8,EASTERN TEMPERATE FORESTS
WILD CREEK,72903,8,EASTERN TEMPERATE FORESTS
QUONSET PT,77001,8,EASTERN TEMPERATE FORESTS
SHANNOCK,77003,8,EASTERN TEMPERATE FORESTS
WALLUM LAKE,77004,8,EASTERN TEMPERATE FORESTS
BLOCK ISLAND,77800,8,EASTERN TEMPERATE FORESTS
JAMESTOWN,80002,8,EASTERN TEMPERATE FORESTS
HARDEEVILLE,80003,8,EASTERN TEMPERATE FORESTS
ROME,80004,8,EASTERN TEMPERATE FORESTS
HOLLY HILL,80005,8,EASTERN TEMPERATE FORESTS
COWARD,80006,8,EASTERN TEMPERATE FORESTS
FORESTON,80007,8,EASTERN TEMPERATE FORESTS
NEW HOLLAND,80008,8,EASTERN TEMPERATE FORESTS
WAGENER,80009,8,EASTERN TEMPERATE FORESTS
DILLON,80010,8,EASTERN TEMPERATE FORESTS
BISHOPVILLE,80011,8,EASTERN TEMPERATE FORESTS
WALTERBORO,80013,8,EASTERN TEMPERATE FORESTS
SALEM XRD,80015,8,EASTERN TEMPERATE FORESTS
BARTON CREEK,80018,8,EASTERN TEMPERATE FORESTS
PLUM BRANCH,80021,8,EASTERN TEMPERATE FORESTS
ADAMS RUN,80101,8,EASTERN TEMPERATE FORESTS
CAUTHENS XRD,80112,8,EASTERN TEMPERATE FORESTS
PROSPERITY,80114,8,EASTERN TEMPERATE FORESTS
CHESNEE,80119,8,EASTERN TEMPERATE FORESTS
RED BLUFF,80122,8,EASTERN TEMPERATE FORESTS
SANDHILLS,80900,8,EASTERN TEMPERATE FORESTS
LENNOX,81001,9,GREAT PLAINS
TRIPP,81002,9,GREAT PLAINS
HOWARD,81003,9,GREAT PLAINS
WHITE LAKE,81004,9,GREAT PLAINS
CHAMBERLAIN,81006,9,GREAT PLAINS
WINNER,81007,9,GREAT PLAINS
ROSEBUD,81008,9,GREAT PLAINS
ROCKYFORD,81009,9,GREAT PLAINS
VOLGA,81010,9,GREAT PLAINS
RAYMOND,81011,9,GREAT PLAINS
ROSWELL,81012,9,GREAT PLAINS
BROADLAND,81013,9,GREAT PLAINS
CROW CREEK,81015,9,GREAT PLAINS
FT THOMPSON,81016,9,GREAT PLAINS
WILMOT,81017,9,GREAT PLAINS
VEBLEN,81018,9,GREAT PLAINS
BRITTON,81019,9,GREAT PLAINS
FORBES,81020,9,GREAT PLAINS
GETTYSBURG,81022,9,GREAT PLAINS
LONG LAKE,81023,9,GREAT PLAINS
LAPLANT,81024,9,GREAT PLAINS
PROMISE,81025,9,GREAT PLAINS
OWANKA,81026,9,GREAT PLAINS
VOLUNTEER,81028,9,GREAT PLAINS
CUSTER,81029,6,NORTHWESTERN FORESTED MOUNTAINS
OTTUMWA,81030,9,GREAT PLAINS
HARDING,81031,9,GREAT PLAINS
FORT PIERRE,81033,9,GREAT PLAINS
GORMAN,81034,9,GREAT PLAINS
MAURINE,81035,9,GREAT PLAINS
REVA,81036,9,GREAT PLAINS
LODGEPOLE,81037,9,GREAT PLAINS
EAGLE BUTTE,81038,9,GREAT PLAINS
ISABEL,81039,9,GREAT PLAINS
MARCUS,81040,9,GREAT PLAINS
HAYES,81041,9,GREAT PLAINS
BADLANDS,81043,9,GREAT PLAINS
LACREEK,81044,9,GREAT PLAINS
PLEASANT VAL,81046,6,NORTHWESTERN FORESTED MOUNTAINS
TURTON,81121,9,GREAT PLAINS
PIONEER,81900,9,GREAT PLAINS
COTTONWOOD,81901,9,GREAT PLAINS
S. PIONEER,81907,9,GREAT PLAINS
RAILROAD BUT,81909,9,GREAT PLAINS
TIPTONVILLE,82001,8,EASTERN TEMPERATE FORESTS
MOSCOW,82003,8,EASTERN TEMPERATE FORESTS
BROWNSVILLE,82004,8,EASTERN TEMPERATE FORESTS
TIBBS,82005,8,EASTERN TEMPERATE FORESTS
WHITEVILLE,82006,8,EASTERN TEMPERATE FORESTS
BIG SANDY,82007,8,EASTERN TEMPERATE FORESTS
MANSFIELD,82008,8,EASTERN TEMPERATE FORESTS
SWEETLIPS,82009,8,EASTERN TEMPERATE FORESTS
SILERTON,82010,8,EASTERN TEMPERATE FORESTS
TRENTON,82011,8,EASTERN TEMPERATE FORESTS
HUMBOLDT,82012,8,EASTERN TEMPERATE FORESTS
POND CREEK,82013,8,EASTERN TEMPERATE FORESTS
COLLINWOOD,82015,8,EASTERN TEMPERATE FORESTS
WRIGLEY,82016,8,EASTERN TEMPERATE FORESTS
CMPBELSVILE,82017,8,EASTERN TEMPERATE FORESTS
LEWIS FOREST,82018,8,EASTERN TEMPERATE FORESTS
BELOTES BEND,82019,8,EASTERN TEMPERATE FORESTS
WHITE HOUSE,82020,8,EASTERN TEMPERATE FORESTS
PETERSBURG,82021,8,EASTERN TEMPERATE FORESTS
PEYTONSVILLE,82022,8,EASTERN TEMPERATE FORESTS
BRADYVILLE,82023,8,EASTERN TEMPERATE FORESTS
TULLAHOMA,82024,8,EASTERN TEMPERATE FORESTS
SILVER PT,82025,8,EASTERN TEMPERATE FORESTS
UNION HILL,82026,8,EASTERN TEMPERATE FORESTS
GLEN,82027,8,EASTERN TEMPERATE FORESTS
JASPER,82029,8,EASTERN TEMPERATE FORESTS
ELK VALLEY,82031,8,EASTERN TEMPERATE FORESTS
SMOKEY JCT,82032,8,EASTERN TEMPERATE FORESTS
LOVELL,82033,8,EASTERN TEMPERATE FORESTS
OLIVER SPGS,82034,8,EASTERN TEMPERATE FORESTS
CLIMER,82036,8,EASTERN TEMPERATE FORESTS
CORRYTON RD,82037,8,EASTERN TEMPERATE FORESTS
MT OLIVE,82040,8,EASTERN TEMPERATE FORESTS
ALLENS BRDGE,82041,8,EASTERN TEMPERATE FORESTS
FISH SPRINGS,82042,8,EASTERN TEMPERATE FORESTS
SIGNAL MTN,82128,8,EASTERN TEMPERATE FORESTS
JONES GAP,82130,8,EASTERN TEMPERATE FORESTS
HARBUCK,82135,8,EASTERN TEMPERATE FORESTS
CORNPONE,82139,8,EASTERN TEMPERATE FORESTS
WILLIS SPRNG,82900,8,EASTERN TEMPERATE FORESTS
MECCA,82901,8,EASTERN TEMPERATE FORESTS
TELLICO,82902,8,EASTERN TEMPERATE FORESTS
NEWFOUND GAP,82903,8,EASTERN TEMPERATE FORESTS
CADES COVE,82904,8,EASTERN TEMPERATE FORESTS
RACHAL,83002,9,GREAT PLAINS
AGUA NUEVA,83003,9,GREAT PLAINS
KINGSVILLE,83005,9,GREAT PLAINS
PETRONILA,83006,9,GREAT PLAINS
RANDADO,83007,9,GREAT PLAINS
MIRANDO CITY,83008,9,GREAT PLAINS
HINKLES FER,83011,9,GREAT PLAINS
INDIANOLA,83013,9,GREAT PLAINS
HOBSON,83015,8,EASTERN TEMPERATE FORESTS
GEORGE WEST,83016,9,GREAT PLAINS
CAMPBELLTON,83017,9,GREAT PLAINS
WINNIE,83020,9,GREAT PLAINS
STOWELL,83021,9,GREAT PLAINS
DANBURY,83022,9,GREAT PLAINS
KATY,83023,9,GREAT PLAINS
ARENOSA CRK,83024,9,GREAT PLAINS
ROCK ISLAND,83025,9,GREAT PLAINS
MULDOON,83026,9,GREAT PLAINS
LOCKHART,83027,9,GREAT PLAINS
BOERNE,83028,9,GREAT PLAINS
LONE OAK,83029,8,EASTERN TEMPERATE FORESTS
HONDO,83030,9,GREAT PLAINS
TOWN BLUFF,83032,8,EASTERN TEMPERATE FORESTS
LIVINGSTON,83033,8,EASTERN TEMPERATE FORESTS
HARPER,83042,9,GREAT PLAINS
SAN SABA,83043,9,GREAT PLAINS
DIBOLL,83044,8,EASTERN TEMPERATE FORESTS
CALEDONIA,83045,8,EASTERN TEMPERATE FORESTS
KOSSE,83048,9,GREAT PLAINS
OSAGE,83050,9,GREAT PLAINS
KEMPNER,83052,9,GREAT PLAINS
ADAMSVILLE,83053,9,GREAT PLAINS
PEAR VALLEY,83054,9,GREAT PLAINS
